Adversarial Examples,Time(s),Mem Queries asked before,Total sequences asked before,Mem Query?
"(36/1, 49/1)",259.839,215806,215806,Y
"(48/1, 48/1, 25/1)",260.028,215958,215958,Y
"(52/1, 52/1, 3/1)",260.357,216215,216215,Y
"(50/1, 9/1, 9/1)",260.6,216405,216405,Y
"(49/1, 29/1)",260.724,216499,216499,Y
"(31/1, 35/1, 35/1)",260.804,216559,216559,Y
"(20/1, 36/1)",260.834,216581,216581,Y
"(36/1, 24/1, 36/1)",260.981,216703,216703,Y
"(12/1, 39/1, 12/1)",261.029,216742,216742,Y
"(10/1, 10/1, 20/1)",261.091,216789,216789,Y
"(3/1, 57/1, 3/1)",261.486,217086,217086,Y
"(23/1, 23/1, 17/1)",261.719,217256,217256,Y
"(50/1, 4/1)",261.987,217458,217458,Y
"(19/1, 19/1, 33/1)",262.38,217757,217757,Y
"(25/1, 18/1, 18/1)",262.633,217953,217953,Y
"(25/1, 53/1)",263.508,218659,218659,Y
"(29/1, 45/1, 45/1)",263.59,218724,218724,Y
"(48/1, 59/1)",263.732,218840,218840,Y
"(33/1, 59/1)",264.051,219091,219091,Y
"(38/1, 7/1, 7/1)",264.16,219177,219177,Y
"(13/1, 13/1, 15/1)",264.191,219201,219201,Y
"(53/1, 2/1)",264.224,219225,219225,Y
"(31/1, 31/1, 48/1)",264.315,219299,219299,Y
"(52/1, 21/1)",264.381,219351,219351,Y
"(44/1, 34/1)",264.746,219643,219643,Y
"(32/1, 22/1, 22/1)",264.938,219802,219802,Y
"(8/1, 55/1, 8/1, 8/1)",265.726,220431,220431,Y
"(5/1, 3/1, 5/1)",266.133,220746,220746,Y
"(39/1, 37/1)",266.158,220763,220763,Y
"(39/1, 53/1)",266.192,220790,220790,Y
"(48/1, 29/1, 29/1)",266.82,221304,221304,Y
"(35/1, 35/1, 44/1)",266.843,221322,221322,Y
"(13/1, 13/1, 13/1, 38/1)",267.327,221700,221700,Y
"(2/1, 8/1, 2/1)",267.329,221701,221701,Y
"(44/1, 12/1)",267.713,222017,222017,Y
"(34/1, 45/1)",267.745,222039,222039,Y
"(21/1, 25/1, 25/1)",268.423,222586,222586,Y
"(51/1, 51/1, 44/1)",268.444,222600,222600,Y
"(23/1, 6/1, 23/1)",268.918,222988,222988,Y
"(48/1, 33/1)",268.963,223019,223019,Y
"(37/1, 40/1)",269.241,223250,223250,Y
"(14/1, 23/1, 14/1)",269.526,223476,223476,Y
"(13/1, 49/1, 49/1)",269.654,223576,223576,Y
"(42/1, 34/1, 42/1)",270.18,223992,223992,Y
"(31/1, 60/1)",270.485,224224,224224,Y
"(28/1, 7/1)",270.622,224328,224328,Y
"(2/1, 32/1)",271.346,224877,224877,Y
"(53/1, 53/1, 51/1)",271.372,224897,224897,Y
"(31/1, 58/1)",271.83,225249,225249,Y
"(12/1, 7/1)",272.04,225409,225409,Y
"(40/1, 25/1, 25/1)",272.082,225436,225436,Y
"(22/1, 22/1, 28/1)",272.127,225474,225474,Y
"(34/1, 8/1)",272.335,225634,225634,Y
"(11/1, 11/1, 49/1)",272.509,225771,225771,Y
"(50/1, 8/1)",272.564,225809,225809,Y
"(49/1, 3/1)",272.696,225910,225910,Y
"(24/1, 18/1, 18/1)",273.167,226277,226277,Y
"(22/1, 22/1, 4/1)",273.177,226286,226286,Y
"(6/1, 31/1)",273.329,226402,226402,Y
"(13/1, 37/1)",273.859,226821,226821,Y
"(25/1, 25/1, 40/1)",273.914,226862,226862,Y
"(43/1, 41/1)",274.358,227214,227214,Y
"(55/1, 8/1)",274.421,227258,227258,Y
"(25/1, 21/1)",274.455,227284,227284,Y
"(13/1, 21/1, 21/1)",274.998,227712,227712,Y
"(31/1, 43/1)",275.102,227799,227799,Y
"(36/1, 36/1, 13/1)",275.116,227807,227807,Y
"(50/1, 27/1)",275.267,227929,227929,Y
"(45/1, 16/1, 16/1)",275.389,228027,228027,Y
"(27/1, 57/1, 57/1)",275.505,228115,228115,Y
"(3/1, 41/1)",275.579,228172,228172,Y
"(20/1, 34/1, 20/1)",276.081,228575,228575,Y
"(47/1, 51/1)",276.219,228688,228688,Y
"(44/1, 47/1, 47/1)",276.328,228773,228773,Y
"(25/1, 14/1)",276.512,228918,228918,Y
"(6/1, 6/1, 45/1)",276.666,229041,229041,Y
"(3/1, 26/1)",276.96,229263,229263,Y
"(26/1, 25/1, 26/1)",277.024,229312,229312,Y
"(15/1, 3/1, 3/1)",277.064,229339,229339,Y
"(4/1, 13/1)",277.458,229646,229646,Y
"(8/1, 60/1)",277.885,229987,229987,Y
"(20/1, 34/1)",278.374,230368,230368,Y
"(35/1, 35/1, 19/1)",278.878,230763,230763,Y
"(49/1, 49/1, 2/1)",279.595,231328,231328,Y
"(30/1, 30/1, 18/1)",279.694,231402,231402,Y
"(6/1, 59/1, 59/1)",279.739,231437,231437,Y
"(34/1, 37/1, 37/1)",279.939,231590,231590,Y
"(57/1, 30/1, 30/1)",280.334,231896,231896,Y
"(52/1, 4/1, 4/1)",280.441,231981,231981,Y
"(57/1, 38/1)",280.638,232137,232137,Y
"(51/1, 24/1)",280.683,232170,232170,Y
"(8/1, 7/1, 8/1)",280.804,232265,232265,Y
"(45/1, 48/1)",280.979,232404,232404,Y
"(27/1, 1/1)",281.027,232439,232439,Y
"(30/1, 39/1)",281.535,232841,232841,Y
"(26/1, 7/1, 7/1)",281.65,232928,232928,Y
"(36/1, 36/1, 35/1, 34/1, 36/1, 36/1)",281.728,232991,232991,Y
"(30/1, 30/1, 50/1)",281.844,233085,233085,Y
"(58/1, 55/1)",282.15,233323,233323,Y
"(60/1, 60/1, 10/1)",282.528,233634,233634,Y
"(26/1, 2/1)",282.871,233898,233898,Y
"(3/1, 59/1)",283.231,234186,234186,Y
"(29/1, 30/1, 30/1, 29/1, 18/1, 42/1, 36/1, 23/1)",283.351,234281,234281,Y
"(57/1, 38/1, 57/1)",283.589,234476,234476,Y
"(38/1, 30/1)",283.895,234718,234718,Y
"(8/1, 14/1)",284.37,235102,235102,Y
"(40/1, 46/1)",284.413,235136,235136,Y
"(11/1, 60/1, 11/1)",284.485,235194,235194,Y
"(24/1, 59/1, 24/1)",284.778,235425,235425,Y
"(16/1, 41/1)",285.072,235662,235662,Y
"(5/1, 5/1, 17/1)",285.769,236214,236214,Y
"(49/1, 40/1, 40/1)",285.773,236217,236217,Y
"(38/1, 56/1)",285.815,236246,236246,Y
"(3/1, 49/1, 49/1)",285.851,236275,236275,Y
"(39/1, 39/1, 45/1)",285.907,236320,236320,Y
"(7/1, 16/1, 16/1)",286.038,236423,236423,Y
"(7/1, 3/1)",286.221,236567,236567,Y
"(37/1, 45/1, 37/1)",286.367,236686,236686,Y
"(36/1, 36/1, 46/1)",286.847,237065,237065,Y
"(30/1, 3/1)",287.367,237489,237489,Y
"(54/1, 34/1)",287.417,237522,237522,Y
"(22/1, 38/1, 38/1)",287.665,237717,237717,Y
"(9/1, 27/1, 9/1)",288.715,238553,238553,Y
"(41/1, 59/1)",288.815,238631,238631,Y
"(47/1, 26/1, 26/1)",288.93,238719,238719,Y
"(4/1, 4/1, 37/1, 37/1)",289.423,239098,239098,Y
"(17/1, 17/1, 15/1)",289.605,239239,239239,Y
"(1/1, 1/1, 44/1)",289.63,239261,239261,Y
"(24/1, 37/1)",290.296,239789,239789,Y
"(31/1, 31/1, 3/1)",290.392,239862,239862,Y
"(8/1, 8/1, 30/1)",290.49,239943,239943,Y
"(59/1, 41/1)",290.64,240061,240061,Y
"(46/1, 7/1, 7/1)",290.85,240228,240228,Y
"(3/1, 3/1, 47/1)",291.602,240801,240801,Y
"(8/1, 6/1)",291.751,240912,240912,Y
"(8/1, 56/1, 8/1)",292.045,241140,241140,Y
"(31/1, 6/1, 31/1)",293.202,242020,242020,Y
"(46/1, 11/1, 11/1)",293.939,242603,242603,Y
"(5/1, 59/1, 5/1)",293.942,242605,242605,Y
"(45/1, 12/1)",294.045,242686,242686,Y
"(20/1, 55/1, 20/1)",294.084,242715,242715,Y
"(11/1, 11/1, 36/1)",294.122,242744,242744,Y
"(47/1, 47/1, 33/1)",295.607,243868,243868,Y
"(16/1, 29/1)",295.787,244003,244003,Y
"(23/1, 23/1, 45/1)",295.852,244051,244051,Y
"(55/1, 55/1, 7/1)",295.936,244113,244113,Y
"(23/1, 17/1)",296.005,244163,244163,Y
"(24/1, 58/1, 24/1)",296.843,244803,244803,Y
"(53/1, 14/1)",296.867,244819,244819,Y
"(44/1, 44/1, 39/1)",296.945,244877,244877,Y
"(58/1, 49/1)",297.394,245214,245214,Y
"(29/1, 4/1, 4/1)",297.406,245222,245222,Y
"(37/1, 31/1)",297.54,245325,245325,Y
"(24/1, 43/1)",297.967,245664,245664,Y
"(45/1, 45/1, 34/1)",298.156,245814,245814,Y
"(28/1, 48/1, 48/1)",298.37,245981,245981,Y
"(37/1, 9/1)",298.444,246034,246034,Y
"(34/1, 19/1)",298.609,246158,246158,Y
"(45/1, 59/1)",298.752,246266,246266,Y
"(11/1, 11/1, 35/1)",300.37,247521,247521,Y
"(10/1, 60/1)",300.495,247619,247619,Y
"(12/1, 12/1, 26/1)",300.497,247620,247620,Y
"(4/1, 22/1)",300.584,247685,247685,Y
"(30/1, 48/1, 30/1)",300.607,247702,247702,Y
"(5/1, 26/1)",300.909,247936,247936,Y
"(56/1, 43/1, 43/1)",301.058,248056,248056,Y
"(5/1, 19/1, 5/1)",301.163,248140,248140,Y
"(1/1, 19/1, 19/1)",301.481,248381,248381,Y
"(50/1, 50/1, 36/1)",301.523,248414,248414,Y
"(16/1, 16/1, 21/1)",301.789,248619,248619,Y
"(16/1, 16/1, 41/1)",301.886,248696,248696,Y
"(22/1, 9/1, 9/1)",302.221,248960,248960,Y
"(55/1, 42/1, 55/1)",302.79,249395,249395,Y
"(9/1, 9/1, 33/1)",302.813,249410,249410,Y
"(35/1, 51/1, 35/1)",303.087,249623,249623,Y
"(49/1, 53/1, 53/1)",303.746,250131,250131,Y
"(26/1, 26/1, 53/1)",303.889,250239,250239,Y
"(42/1, 32/1)",304.175,250458,250458,Y
"(23/1, 31/1)",304.236,250502,250502,Y
"(14/1, 8/1, 14/1)",304.271,250528,250528,Y
"(28/1, 15/1)",304.344,250586,250586,Y
"(50/1, 21/1)",304.528,250730,250730,Y
"(48/1, 48/1, 46/1)",304.74,250905,250905,Y
"(42/1, 42/1, 53/1)",305.155,251241,251241,Y
"(25/1, 27/1)",305.374,251414,251414,Y
"(49/1, 40/1)",306.03,251949,251949,Y
"(51/1, 15/1)",306.292,252158,252158,Y
"(30/1, 35/1, 30/1)",306.496,252322,252322,Y
"(10/1, 58/1)",306.904,252635,252635,Y
"(40/1, 5/1, 5/1)",308.053,253542,253542,Y
"(23/1, 23/1, 47/1)",308.357,253788,253788,Y
"(14/1, 52/1)",308.576,253962,253962,Y
"(59/1, 17/1)",310.277,255339,255339,Y
"(35/1, 37/1, 37/1)",310.301,255356,255356,Y
"(44/1, 25/1)",310.424,255447,255447,Y
"(11/1, 47/1, 11/1)",310.576,255559,255559,Y
"(19/1, 43/1)",310.91,255820,255820,Y
"(47/1, 48/1, 47/1)",311.35,256167,256167,Y
"(12/1, 34/1, 34/1)",312.374,256977,256977,Y
"(32/1, 48/1)",312.648,257198,257198,Y
"(23/1, 14/1)",312.654,257201,257201,Y
"(59/1, 59/1, 27/1)",313.719,258022,258022,Y
"(30/1, 54/1, 54/1)",314.627,258723,258723,Y
"(38/1, 31/1, 38/1)",315.265,259223,259223,Y
"(13/1, 51/1, 13/1, 13/1)",315.594,259474,259474,Y
"(43/1, 25/1, 43/1)",316.204,259968,259968,Y
"(17/1, 17/1, 38/1)",316.407,260131,260131,Y
"(11/1, 1/1)",317.32,260845,260845,Y
"(39/1, 7/1)",317.441,260938,260938,Y
"(2/1, 9/1)",317.493,260976,260976,Y
"(56/1, 22/1)",317.528,261003,261003,Y
"(16/1, 19/1)",318.071,261437,261437,Y
"(44/1, 58/1, 58/1)",318.223,261554,261554,Y
"(57/1, 38/1, 38/1)",318.433,261723,261723,Y
"(1/1, 11/1, 1/1)",318.581,261839,261839,Y
"(10/1, 10/1, 58/1)",319.276,262092,262092,Y
"(25/1, 25/1, 8/1)",319.556,262316,262316,Y
"(54/1, 29/1)",320.053,262701,262701,Y
"(54/1, 32/1, 32/1)",320.638,263162,263162,Y
"(32/1, 28/1)",320.713,263216,263216,Y
"(6/1, 6/1, 55/1)",320.982,263429,263429,Y
"(13/1, 13/1, 9/1)",321.693,263998,263998,Y
"(24/1, 19/1)",321.718,264013,264013,Y
"(18/1, 9/1, 18/1)",322.089,264309,264309,Y
"(55/1, 37/1, 37/1)",322.376,264538,264538,Y
"(44/1, 59/1)",322.471,264616,264616,Y
"(15/1, 3/1)",322.724,264819,264819,Y
"(30/1, 36/1, 36/1)",323.285,265262,265262,Y
"(7/1, 19/1, 7/1)",323.481,265420,265420,Y
"(56/1, 18/1, 56/1)",323.772,265655,265655,Y
"(53/1, 5/1)",323.801,265677,265677,Y
"(56/1, 31/1)",327.981,268901,268901,Y
"(46/1, 17/1)",328.128,269014,269014,Y
"(49/1, 35/1, 49/1)",328.521,269312,269312,Y
"(1/1, 58/1, 58/1)",329.046,269724,269724,Y
"(45/1, 45/1, 28/1)",329.354,269966,269966,Y
"(28/1, 25/1)",330.388,270763,270763,Y
"(47/1, 47/1, 37/1)",331.835,271861,271861,Y
"(19/1, 3/1, 19/1)",332.314,272219,272219,Y
"(20/1, 26/1)",333.312,272972,272972,Y
"(35/1, 37/1)",333.342,272992,272992,Y
"(34/1, 20/1, 20/1)",333.466,273085,273085,Y
"(1/1, 21/1)",333.598,273184,273184,Y
"(37/1, 37/1, 58/1)",333.971,273480,273480,Y
"(35/1, 19/1)",334.109,273582,273582,Y
"(25/1, 51/1)",334.754,274071,274071,Y
"(25/1, 25/1, 43/1)",335.02,274272,274272,Y
"(11/1, 11/1, 60/1)",335.221,274421,274421,Y
"(44/1, 54/1, 44/1)",336.099,275086,275086,Y
"(49/1, 49/1, 6/1)",336.455,275355,275355,Y
"(33/1, 15/1)",336.602,275464,275464,Y
"(48/1, 48/1, 16/1)",337.212,275931,275931,Y
"(10/1, 57/1, 10/1)",337.285,275985,275985,Y
"(26/1, 38/1, 38/1)",338.599,276998,276998,Y
"(20/1, 20/1, 23/1)",339.793,277915,277915,Y
"(3/1, 19/1, 3/1)",339.896,277997,277997,Y
"(45/1, 24/1)",339.909,278004,278004,Y
"(47/1, 47/1, 18/1)",340.481,278448,278448,Y
"(5/1, 34/1)",340.536,278487,278487,Y
"(58/1, 35/1, 58/1)",340.544,278494,278494,Y
"(41/1, 32/1, 32/1)",340.729,278637,278637,Y
"(4/1, 4/1, 7/1)",340.827,278709,278709,Y
"(40/1, 24/1, 40/1)",341.358,279113,279113,Y
"(27/1, 6/1)",341.796,279437,279437,Y
"(16/1, 16/1, 13/1)",342.042,279614,279614,Y
"(54/1, 13/1, 54/1)",342.096,279652,279652,Y
"(30/1, 30/1, 47/1)",342.14,279687,279687,Y
"(26/1, 2/1, 2/1)",342.253,279766,279766,Y
"(27/1, 39/1, 39/1)",342.254,279767,279767,Y
"(14/1, 32/1, 32/1)",342.436,279904,279904,Y
"(45/1, 27/1)",343.247,280508,280508,Y
"(12/1, 55/1, 12/1)",343.769,280897,280897,Y
"(31/1, 53/1, 31/1)",344.499,281437,281437,Y
"(49/1, 35/1)",344.683,281576,281576,Y
"(40/1, 19/1)",344.896,281743,281743,Y
"(45/1, 35/1, 45/1)",344.966,281802,281802,Y
"(25/1, 55/1)",345.105,281906,281906,Y
"(22/1, 18/1, 18/1)",345.544,282251,282251,Y
"(9/1, 23/1)",345.67,282349,282349,Y
"(44/1, 44/1, 29/1)",346.276,282846,282846,Y
"(44/1, 32/1)",346.548,283063,283063,Y
"(49/1, 49/1, 47/1)",346.65,283149,283149,Y
"(23/1, 12/1, 12/1)",347.085,283509,283509,Y
"(34/1, 20/1, 34/1)",347.096,283520,283520,Y
"(31/1, 17/1, 17/1)",347.83,284116,284116,Y
"(10/1, 3/1, 3/1)",348.086,284321,284321,Y
"(21/1, 21/1, 1/1)",348.232,284439,284439,Y
"(54/1, 52/1, 50/1)",348.322,284511,284511,Y
"(19/1, 37/1)",348.334,284521,284521,Y
"(58/1, 21/1)",348.387,284562,284562,Y
"(40/1, 9/1, 40/1)",349.55,285512,285512,Y
"(25/1, 25/1, 31/1)",349.556,285517,285517,Y
"(50/1, 53/1)",349.839,285741,285741,Y
"(42/1, 38/1, 38/1, 42/1)",350.696,286452,286452,Y
"(49/1, 49/1, 41/1)",351.132,286803,286803,Y
"(5/1, 22/1, 22/1)",351.182,286843,286843,Y
"(35/1, 58/1)",351.363,286994,286994,Y
"(42/1, 42/1, 11/1)",351.472,287081,287081,Y
"(20/1, 20/1, 31/1)",351.636,287220,287220,Y
"(33/1, 33/1, 53/1)",354.151,289258,289258,Y
"(38/1, 15/1)",354.274,289358,289358,Y
"(18/1, 60/1, 60/1)",354.345,289412,289412,Y
"(4/1, 32/1)",354.842,289807,289807,Y
"(56/1, 42/1, 42/1)",355.381,290245,290245,Y
"(29/1, 20/1, 29/1)",355.465,290314,290314,Y
"(33/1, 42/1)",355.999,290755,290755,Y
"(4/1, 30/1)",356.305,291010,291010,Y
"(13/1, 38/1)",356.771,291386,291386,Y
"(18/1, 1/1, 18/1)",357.23,291764,291764,Y
"(3/1, 58/1, 3/1)",357.402,291902,291902,Y
"(14/1, 3/1)",358.242,292576,292576,Y
"(36/1, 36/1, 30/1, 36/1)",358.733,292970,292970,Y
"(21/1, 30/1, 30/1)",358.851,293068,293068,Y
"(10/1, 14/1, 14/1)",359.4,293510,293510,Y
"(1/1, 16/1)",359.738,293773,293773,Y
"(27/1, 23/1, 23/1)",359.8,293821,293821,Y
"(24/1, 48/1)",359.868,293876,293876,Y
"(56/1, 22/1, 22/1)",360.442,294330,294330,Y
"(1/1, 22/1, 22/1, 22/1)",360.49,294371,294371,Y
"(57/1, 54/1, 57/1)",362.221,295764,295764,Y
"(29/1, 22/1, 29/1)",362.263,295797,295797,Y
"(11/1, 18/1, 18/1)",363.226,296560,296560,Y
"(30/1, 14/1, 14/1)",363.36,296662,296662,Y
"(7/1, 7/1, 51/1)",364.135,297273,297273,Y
"(34/1, 10/1)",364.154,297289,297289,Y
"(41/1, 5/1, 41/1)",364.543,297596,297596,Y
"(19/1, 6/1)",364.902,297867,297867,Y
"(29/1, 29/1, 20/1)",365.306,298187,298187,Y
"(22/1, 31/1, 31/1)",365.45,298301,298301,Y
"(29/1, 23/1, 23/1)",365.819,298597,298597,Y
"(9/1, 59/1, 9/1)",366.075,298798,298798,Y
"(18/1, 18/1, 16/1)",366.175,298876,298876,Y
"(40/1, 23/1, 40/1)",366.295,298970,298970,Y
"(60/1, 60/1, 6/1)",366.355,299015,299015,Y
"(21/1, 4/1)",367.346,299813,299813,Y
"(30/1, 6/1, 6/1)",367.558,299980,299980,Y
"(32/1, 17/1, 17/1)",368.334,300591,300591,Y
"(60/1, 55/1, 60/1)",369.105,301196,301196,Y
"(14/1, 56/1)",369.513,301520,301520,Y
"(8/1, 20/1, 20/1)",369.55,301550,301550,Y
"(21/1, 28/1, 28/1)",370.49,302300,302300,Y
"(21/1, 33/1, 21/1)",370.843,302572,302572,Y
"(40/1, 52/1)",371.29,302931,302931,Y
"(34/1, 1/1, 34/1)",371.652,303219,303219,Y
"(33/1, 33/1, 3/1)",372.399,303814,303814,Y
"(32/1, 21/1, 32/1)",372.943,304242,304242,Y
"(13/1, 13/1, 33/1)",373.421,304626,304626,Y
"(14/1, 1/1)",373.902,305006,305006,Y
"(27/1, 3/1, 27/1)",374.118,305184,305184,Y
"(58/1, 50/1)",374.291,305311,305311,Y
"(39/1, 55/1)",374.924,305815,305815,Y
"(20/1, 28/1, 20/1)",375.373,306167,306167,Y
"(20/1, 2/1, 20/1)",375.489,306254,306254,Y
"(7/1, 7/1, 14/1)",375.619,306356,306356,Y
"(53/1, 27/1, 53/1)",375.83,306519,306519,Y
"(28/1, 28/1, 20/1)",376.76,307247,307247,Y
"(48/1, 38/1)",376.948,307388,307388,Y
"(24/1, 8/1)",377.192,307579,307579,Y
"(31/1, 58/1, 58/1)",378.953,308926,308926,Y
"(48/1, 22/1, 48/1)",380.151,309859,309859,Y
"(27/1, 27/1, 1/1)",380.38,310037,310037,Y
"(16/1, 16/1, 20/1)",381.102,310599,310599,Y
"(44/1, 20/1, 44/1)",381.156,310642,310642,Y
"(29/1, 51/1)",381.361,310803,310803,Y
"(30/1, 30/1, 36/1)",382.885,311987,311987,Y
"(17/1, 20/1, 20/1)",383.564,312511,312511,Y
"(39/1, 22/1, 22/1)",384.001,312844,312844,Y
"(49/1, 29/1, 29/1)",384.528,313266,313266,Y
"(29/1, 43/1)",384.707,313395,313395,Y
"(40/1, 40/1, 29/1)",385.168,313757,313757,Y
"(48/1, 4/1, 48/1)",385.525,314045,314045,Y
"(13/1, 2/1, 13/1)",386.159,314566,314566,Y
"(17/1, 53/1, 17/1)",386.443,314798,314798,Y
"(55/1, 21/1)",386.757,315056,315056,Y
"(39/1, 15/1, 39/1)",387.925,316015,316015,Y
"(5/1, 54/1, 5/1)",388.36,316380,316380,Y
"(59/1, 59/1, 19/1)",388.497,316494,316494,Y
"(12/1, 12/1, 43/1)",389.182,317050,317050,Y
"(40/1, 58/1, 58/1)",389.579,317364,317364,Y
"(57/1, 57/1, 9/1)",390.031,317736,317736,Y
"(41/1, 25/1, 41/1)",390.096,317787,317787,Y
"(3/1, 4/1)",390.302,317951,317951,Y
"(17/1, 12/1, 12/1)",390.411,318046,318046,Y
"(3/1, 3/1, 36/1)",390.481,318100,318100,Y
"(7/1, 18/1, 18/1)",390.744,318309,318309,Y
"(1/1, 51/1, 51/1)",390.883,318413,318413,Y
"(13/1, 13/1, 31/1)",392.52,319718,319718,Y
"(7/1, 31/1, 31/1)",393.003,320108,320108,Y
"(17/1, 17/1, 29/1)",393.939,320871,320871,Y
"(44/1, 40/1, 44/1)",394.097,320994,320994,Y
"(26/1, 22/1)",394.538,321345,321345,Y
"(41/1, 41/1, 52/1)",395.228,321890,321890,Y
"(59/1, 60/1)",396.177,322646,322646,Y
"(58/1, 59/1, 58/1)",396.217,322677,322677,Y
"(19/1, 8/1, 19/1, 19/1)",396.288,322733,322733,Y
"(25/1, 44/1, 25/1)",396.431,322849,322849,Y
"(13/1, 3/1, 13/1)",396.536,322936,322936,Y
"(25/1, 25/1, 51/1)",396.619,322999,322999,Y
"(32/1, 10/1)",397.069,323359,323359,Y
"(2/1, 42/1, 42/1)",397.527,323720,323720,Y
"(59/1, 43/1)",398.554,324533,324533,Y
"(37/1, 54/1, 37/1)",398.92,324812,324812,Y
"(57/1, 53/1)",399.01,324880,324880,Y
"(4/1, 59/1)",399.332,325135,325135,Y
"(19/1, 37/1, 19/1)",399.585,325325,325325,Y
"(46/1, 51/1, 46/1)",399.689,325400,325400,Y
"(30/1, 58/1, 58/1)",399.832,325510,325510,Y
