Adversarial Examples,Time(s),Mem Queries asked before,Total sequences asked before,Mem Query?
"(53/1, 57/1, 48/1, 53/1, 49/1, 49/1, 50/1, 43/1, 51/1, 18/1, 48/1)",357.968,206150,206150,Y
"(12/1, 3/1, 4/1, 26/1, 5/1, 3/1, 12/1, 58/1, 8/1, 35/1, 41/1)",357.999,206171,206171,Y
"(47/1, 18/1, 10/1, 47/1, 57/1, 36/1, 29/1, 38/1, 30/1, 8/1, 58/1, 23/1, 10/1)",358.006,206172,206172,Y
"(36/1, 13/1, 40/1, 19/1, 18/1, 48/1, 2/1, 6/1, 34/1, 60/1, 56/1, 16/1, 33/1, 49/1, 33/1, 59/1, 44/1, 15/1, 8/1)",358.017,206175,206175,Y
"(25/1, 46/1, 6/1, 14/1, 21/1, 55/1, 13/1, 17/1, 30/1, 12/1, 55/1, 8/1, 22/1, 56/1, 14/1, 39/1, 33/1, 1/1, 31/1)",358.041,206190,206190,Y
"(45/1, 56/1, 42/1, 58/1, 23/1, 23/1, 46/1, 8/1, 28/1, 14/1, 42/1, 60/1, 42/1)",358.075,206216,206216,Y
"(47/1, 25/1, 54/1, 7/1, 38/1, 20/1, 10/1)",358.095,206226,206226,Y
"(54/1, 14/1, 35/1)",358.122,206241,206241,Y
"(6/1, 56/1, 32/1)",358.134,206246,206246,Y
"(55/1, 57/1, 47/1, 19/1, 55/1, 30/1, 7/1, 60/1, 23/1, 27/1, 23/1, 43/1, 40/1, 37/1, 55/1)",358.138,206247,206247,Y
"(16/1, 56/1, 52/1, 49/1, 12/1, 60/1, 37/1)",358.143,206248,206248,Y
"(9/1, 44/1, 55/1)",358.164,206258,206258,Y
"(28/1, 20/1, 2/1, 30/1, 30/1)",358.174,206263,206263,Y
"(37/1, 15/1, 57/1, 41/1, 26/1, 48/1, 2/1, 12/1, 24/1, 42/1, 36/1, 29/1, 35/1)",358.184,206264,206264,Y
"(39/1, 24/1, 38/1, 2/1, 32/1, 18/1, 13/1)",358.194,206269,206269,Y
"(52/1, 18/1, 54/1, 12/1, 18/1, 1/1, 33/1, 14/1, 6/1, 30/1, 31/1)",358.203,206273,206273,Y
"(58/1, 20/1, 25/1, 11/1, 19/1)",358.22,206280,206280,Y
"(49/1, 58/1, 51/1, 52/1, 6/1, 53/1, 2/1, 8/1, 32/1, 20/1, 2/1, 4/1, 23/1, 57/1, 33/1, 34/1, 53/1)",358.234,206289,206289,Y
"(22/1, 58/1, 60/1, 60/1, 52/1, 58/1, 12/1, 56/1, 27/1, 60/1, 52/1)",358.251,206296,206296,Y
"(11/1, 22/1, 39/1, 36/1, 41/1, 18/1, 10/1, 40/1, 24/1)",358.258,206299,206299,Y
"(2/1, 6/1, 11/1, 20/1, 1/1, 36/1, 32/1, 26/1, 52/1)",358.277,206308,206308,Y
"(35/1, 33/1, 19/1, 6/1, 37/1, 37/1, 17/1, 31/1, 50/1)",358.284,206310,206310,Y
"(5/1, 45/1, 1/1, 10/1, 33/1)",358.296,206316,206316,Y
"(30/1, 45/1, 46/1, 47/1, 48/1, 39/1, 21/1, 59/1, 35/1)",358.308,206320,206320,Y
"(52/1, 13/1, 38/1, 23/1, 26/1, 19/1, 21/1, 19/1, 37/1, 44/1, 51/1, 7/1, 33/1, 46/1, 44/1, 24/1, 48/1, 30/1, 5/1)",358.332,206334,206334,Y
"(23/1, 20/1, 44/1, 54/1, 9/1, 13/1, 59/1, 30/1, 24/1, 20/1, 6/1, 50/1, 42/1)",358.338,206335,206335,Y
"(34/1, 45/1, 43/1, 6/1, 12/1, 20/1, 34/1)",358.348,206340,206340,Y
"(45/1, 57/1, 50/1)",358.369,206350,206350,Y
"(4/1, 26/1, 42/1)",358.375,206351,206351,Y
"(22/1, 9/1, 47/1, 24/1, 10/1, 26/1, 35/1)",358.383,206355,206355,Y
"(3/1, 23/1, 53/1, 31/1, 33/1, 41/1, 47/1, 49/1, 1/1, 21/1, 25/1, 29/1, 22/1, 50/1, 56/1, 51/1, 12/1, 24/1, 41/1)",358.398,206360,206360,Y
"(59/1, 9/1, 22/1)",358.406,206363,206363,Y
"(35/1, 51/1, 46/1, 9/1, 15/1)",358.416,206368,206368,Y
"(7/1, 27/1, 52/1)",358.428,206370,206370,Y
"(47/1, 48/1, 56/1, 12/1, 50/1, 29/1, 45/1, 14/1, 26/1, 41/1, 43/1, 8/1, 23/1, 30/1, 27/1)",358.451,206384,206384,Y
"(33/1, 48/1, 49/1)",358.46,206386,206386,Y
"(54/1, 30/1, 15/1, 8/1, 20/1, 31/1, 59/1, 58/1, 30/1, 4/1, 45/1, 15/1, 23/1, 15/1, 2/1, 5/1, 38/1)",358.468,206390,206390,Y
